BookID,Place,Links,Lat,Lon,Type,Label,Tags,Comments
8.1.1,Ἀργείας,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region,Argolis,regional,Argeia
8.1.1,Ἀργείας,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region,Argolis,regional,Argeia
8.1.1,Ἀρκαδικὸν,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region,Arcadia,regional,"implied political entity"
8.1.1,Ἀρκάδων,http://pleiades.stoa.org/places/570102,37.567419268449626,22.165323097346306,region,Arcadia,regional|Arcadians|proxy,NULL
8.1.1,Ἐπιδαύριοι,http://dare.ht.lu.se/places/21954,37.596111,23.079167,"theatre,sanctuary,settlement","Asklepieion, Asklipieio|Epidauros, Palaia Epidauros|The Sanctuary of Asklepios at Epidauros|Epidauros",historical|Epidaurians|proxy,NULL
8.1.1,Ἐπίδαυρον,http://dare.ht.lu.se/places/21954,37.596111,23.079167,"theatre,sanctuary,settlement","Asklepieion, Asklipieio|Epidauros, Palaia Epidauros|The Sanctuary of Asklepios at Epidauros|Epidauros",built|polis,NULL
8.1.1,Ἑρμιόνα,http://dare.ht.lu.se/places/21925,37.385218,23.243591,"settlement,port","Hermione/Hermion, Ermione|Hermion(e)",built|polis,NULL
8.1.1,ἰσθμῷ,http://topostext.org/place/379230LIst,37.928,22.973,NULL,"Isthmus (Korinthia)",physical,NULL
8.1.1,"κόλπος ἐστὶν ὁ Ἀργολικὸς",http://topostext.org/place/374229WArg,37.37,22.9,NULL,"Argolic Gulf (Argolid)",physical|kolpos,NULL
8.1.1,Κορίνθιοι,http://dare.ht.lu.se/places/17070,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",historical|Corinthians|proxy,NULL
8.1.1,Κορινθίοις,http://dare.ht.lu.se/places/17070,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",historical|Corinthians|proxy,NULL
8.1.1,Κυπαρισσιάς,http://dare.ht.lu.se/places/23298,37.248527,21.681159,settlement,"Kyparissia, Kiparissia|Kyparissia",built|polis,NULL
8.1.1,Λακεδαιμονίων,http://pleiades.stoa.org/places/570406,37.07624042080912,22.46082645177671,region,Lacedaemon/Laconia,historical|Lacedaemonians|proxy,NULL
8.1.1,Μαντινεῖς,http://dare.ht.lu.se/places/21917,37.618138,22.393259,settlement,"Mantineia/Antigoneia, Mantineia|Mantineia/Antigoneia",historical|Mantineans|proxy,NULL
8.1.1,Μεσσηνία,http://pleiades.stoa.org/places/570480,37.06945533333334,21.9323415,region,Messenia,regional,NULL
8.1.1,Μοθώνην,http://dare.ht.lu.se/places/21910,36.817,21.705,settlement,"Methone/Mothone, Methoni|Methone/Mothone",built|polis,NULL
8.1.1,Πελοποννήσου,http://pleiades.stoa.org/places/570577,37.25289777692308,22.312752688461543,"peninsula,region",Peloponnesus/Peloponnesos/Peloponnese,regional,NULL
8.1.1,Πύλον,http://dare.ht.lu.se/places/23297,36.91198,21.69583,settlement,"Pylos/Koryphasion, Pylos|Pylos/Koryphasion",built|polis,NULL
8.1.1,Τεγεᾶταί,http://dare.ht.lu.se/places/21915,37.464,22.429,"theatre,church,settlement","Tegea, Piali/Episkopi|Tegea",historical|Tegeans|proxy,NULL
8.1.1,Τροιζῆνά,http://dare.ht.lu.se/places/21926,37.50303,23.34845,settlement,"Troizen, Damala|Troizen",built|polis,NULL
8.1.2,Ἀλφειοῦ,http://pleiades.stoa.org/places/570067,37.6125,21.451667,river,"Alphe(i)os (river)",physical|potamos,"mouth of the Alpheios river"
8.1.2,Ἀργολίδος,http://pleiades.stoa.org/places/570104,37.6566371145232,22.92059272180843,region,Argolis,regional,"Sikyon borders on Argolis"
8.1.2,Ἀχαΐαν,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",regional,NULL
8.1.2,Ἀχαιοὶ,http://pleiades.stoa.org/places/570028,38.102121472776034,22.224585911364017,region,"Achaea/Achaia (region)",historical|Achaeans|proxy,NULL
8.1.2,Δυμαίων,http://dare.ht.lu.se/places/21943,38.144625,21.551425,settlement,"Dyme, Kato Achaia|Dyme",historical|Dymaians|proxy,NULL
8.1.2,Ἐχινάδων,http://pleiades.stoa.org/places/530852,38.25,21.25,archipelago,"Echinades (islands)",physical|island,"Island group placed opposite Êleia, mistakenly?"
8.1.2,Ἠλείας,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",regional,NULL
8.1.2,Ἠλεῖοι,http://pleiades.stoa.org/places/570220,37.89131,21.37493,"theatre,settlement","Elis, Elis|Elis",historical|Êleians|proxy,NULL
8.1.2,Κορινθίοις,http://dare.ht.lu.se/places/17070,37.906045,22.878721,"sanctuary,settlement,fort","Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos|Akrokorinthos|Corinthus/Korinthos",historical|Corinthians|proxy,NULL
